Time,Voltage,Sensor,Temperature,RH,K,Na,Cs,Li,Time,Sensor,Voltage,,,Fitted line,,,,,,
21404.76495,3.147116575,3265,25.13,9.62,,,,,,,,,,,,,,,,
21405.95228,3.147938428,3265,25.13,9.62,,,,,,,,,,,,,,,,
21407.12852,3.146294721,3268,25.13,9.62,,,,,,,,,,,,,,,,
21408.31446,3.144815384,3268,25.13,9.62,,,,,,,,,,,,,,,,
21409.49504,3.145637238,3266,25.14,9.62,,,,,,,,,,,,,,,,
21410.66991,3.14613035,3266,25.14,9.62,,,,,,,,,,,,,,,,
21411.86096,3.147445316,3266,25.14,9.62,,,,,,,,,,,,,,,,
21413.05555,3.147280945,3268,25.13,9.62,,,,,,,,,,,,,,,,
21414.24289,3.145144126,3263,25.14,9.62,,,,,,,,,,,,,,,,
21415.45881,3.144979755,3272,25.13,9.62,,,,,,,,,,,,,,,,
21416.64552,3.146787833,3268,25.13,9.62,,,,,,,,,,,,,,,,
21417.83009,3.146623462,3268,25.13,9.62,,,,,,,,,,,,,,,,
21419.01639,3.145801609,3268,25.13,9.62,,,,,,,,,,,,,,,,
21420.21623,3.145144126,3266,25.14,9.62,,,,,,,,,,,,,,,,
21421.40496,3.144815384,3274,25.14,9.62,,,,,,,,,,,,,,,,
21422.59063,3.149417765,3275,25.13,9.62,,,,,,,,,,,,,,,,
21423.76838,3.147938428,3277,25.14,9.62,,,,,,,,,,,,,,,,
21424.95393,3.144815384,3274,25.14,9.62,,,,,,,,,,,,,,,,
21426.19999,3.147116575,3279,25.13,9.62,,,,,,,,,,,,,,,,
21427.38278,3.14382916,3279,25.13,9.62,,,,,,,,,,,,,,,,
21428.56626,3.147445316,3283,25.13,9.62,,,,,,,,,,,,,,,,
21429.74651,3.147938428,3283,25.13,9.62,,,,,,,,,,,,,,,,
21430.93961,3.147445316,3283,25.13,9.62,,,,,,,,,,,,,,,,
21432.13274,3.146459092,3286,25.13,9.62,,,,,,,,,,,,,,,,
21433.32538,3.145637238,3290,25.13,9.62,,,,,,,,,,,,,,,,
21434.51856,3.14826717,3290,25.13,9.62,,,,,,,,,,,,,,,,
21435.71678,3.147609687,3290,25.13,9.62,,,,,,,,,,,,,,,,
21436.93956,3.146787833,3290,25.13,9.62,,,,,,,,,,,,,,,,
21438.12918,3.146787833,3290,25.13,9.62,,,,,,,,,,,,,,,,
21439.33883,3.143993531,3286,25.13,9.62,,,,,,,,,,,,,,,,
21440.53634,3.145801609,3286,25.13,9.62,,,,,,,,,,,,,,,,
21441.81776,3.147116575,3286,25.13,9.62,,,,,,,,,,,,,,,,
21443.02228,3.146294721,3286,25.13,9.62,,,,,,,,,,,,,,,,
21444.21415,3.146294721,3290,25.13,9.62,,,,,,,,,,,,,,,,
21445.40435,3.144815384,3290,25.13,9.62,,,,,,,,,,,,,,,,
21446.69629,3.144157901,3286,25.13,9.62,,,,,,,,,,,,,,,,
21447.88563,3.147445316,3293,25.13,9.62,,,,,,,,,,,,,,,,
21449.07585,3.14826717,3290,25.13,9.62,,,,,,,,,,,,,,,,
21450.28572,3.146952204,3290,25.13,9.62,,,,,,,,,,,,,,,,
21451.57341,3.145308496,3292,25.12,9.62,,,,,,,,,,,,,,,,
21452.77082,3.142514194,3293,25.13,9.62,,,,,,,,,,,,,,,,
21453.96945,3.14843154,3295,25.12,9.62,,,,,,,,,,,,,,,,
21455.17348,3.147280945,3293,25.13,9.62,,,,,,,,,,,,,,,,
21456.45156,3.146952204,3293,25.13,9.62,,,,,,,,,,,,,,,,
21457.64342,3.145637238,3290,25.13,9.62,,,,,,,,,,,,,,,,
21458.84219,3.145637238,3290,25.13,9.62,,,,,,,,,,,,,,,,
21460.04418,3.147445316,3293,25.13,9.62,,,,,,,,,,,,,,,,
21461.23511,3.148102799,3293,25.13,9.62,,,,,,,,,,,,,,,,
21462.45672,3.147445316,3293,25.13,9.62,,,,,,,,,,,,,,,,
21463.65444,3.146459092,3293,25.13,9.62,,,,,,,,,,,,,,,,
21464.85289,3.145472867,3293,25.13,9.62,,,,,,,,,,,,,,,,
21466.05268,3.147609687,3292,25.12,9.62,,,,,,,,,,,,,,,,
21467.26458,3.148102799,3297,25.13,9.62,,,,,,,,,,,,,,,,
21468.47217,3.147445316,3297,25.13,9.62,,,,,,,,,,,,,,,,
21469.66535,3.147445316,3302,25.12,9.62,,,,,,,,,,,,,,,,
21470.86403,3.144979755,3301,25.13,9.62,,,,,,,,,,,,,,,,
21472.0706,3.147116575,3308,25.13,9.62,,,,,,,,,,,,,,,,
21473.26766,3.147445316,3302,25.12,9.62,,,,,,,,,,,,,,,,
21474.46084,3.146952204,3304,25.13,9.62,,,,,,,,,,,,,,,,
21475.65822,3.148102799,3306,25.12,9.62,,,,,,,,,,,,,,,,
21476.94954,3.144815384,3308,25.13,9.62,,,,,,,,,,,,,,,,
21478.13909,3.146294721,3308,25.13,9.62,,,,,,,,,,,,,,,,
21479.31572,3.147774058,3308,25.13,9.62,,,,,,,,,,,,,,,,
21480.4962,3.149089023,3308,25.13,9.62,,,,,,,,,,,,,,,,
21481.68711,3.147938428,3312,25.13,9.62,,,,,,,,,,,,,,,,
21482.8655,3.146787833,3317,25.12,9.62,,,,,,,,,,,,,,,,
21484.04942,3.145637238,3315,25.13,9.62,,,,,,,,,,,,,,,,
21485.2354,3.151061472,3321,25.12,9.62,,,,,,,,,,,,,,,,
21486.41155,3.149746506,3319,25.13,9.62,,,,,,,,,,,,,,,,
21487.68935,3.15056836,3321,25.12,9.62,,,,,,,,,,,,,,,,
21488.88057,3.147774058,3324,25.12,9.62,,,,,,,,,,,,,,,,
21490.06042,3.146952204,3324,25.12,9.62,,,,,,,,,,,,,,,,
21491.24325,3.149089023,3319,25.13,9.62,,,,,,,,,,,,,,,,
21492.42155,3.148595911,3315,25.13,9.62,,,,,,,,,,,,,,,,
21493.60624,3.149089023,3313,25.12,9.62,,,,,,,,,,,,,,,,
21494.78598,3.148760282,3313,25.12,9.62,,,,,,,,,,,,,,,,
21495.97745,3.144157901,3315,25.13,9.62,,,,,,,,,,,,,,,,
21497.17877,3.149417765,3317,25.12,9.62,,,,,,,,,,,,,,,,
21498.43354,3.145637238,3321,25.12,9.62,,,,,,,,,,,,,,,,
21499.61597,3.146623462,3321,25.12,9.62,,,,,,,,,,,,,,,,
21500.80296,3.147116575,3321,25.12,9.62,,,,,,,,,,,,,,,,
21501.98279,3.145144126,3317,25.12,9.62,,,,,,,,,,,,,,,,
21503.16223,3.147445316,3315,25.13,9.62,,,,,,,,,,,,,,,,
21504.34603,3.150239619,3321,25.12,9.62,,,,,,,,,,,,,,,,
21505.53221,3.149089023,3321,25.12,9.62,,,,,,,,,,,,,,,,
21506.71442,3.149253394,3321,25.12,9.62,,,,,,,,,,,,,,,,
21507.89217,3.14613035,3321,25.12,9.62,,,,,,,,,,,,,,,,
21509.1738,3.145308496,3321,25.12,9.62,,,,,,,,,,,,,,,,
21510.35672,3.149417765,3321,25.12,9.62,,,,,,,,,,,,,,,,
21511.53627,3.149089023,3324,25.12,9.62,,,,,,,,,,,,,,,,
21512.71349,3.147609687,3321,25.12,9.62,,,,,,,,,,,,,,,,
21513.90968,3.146623462,3319,25.13,9.62,,,,,,,,,,,,,,,,
21515.11261,3.145637238,3322,25.13,9.62,,,,,,,,,,,,,,,,
21516.30528,3.14826717,3319,25.13,9.62,,,,,,,,,,,,,,,,
21517.48131,3.148595911,3319,25.13,9.62,,,,,,,,,,,,,,,,
21518.66909,3.148760282,3326,25.13,9.62,,,,,,,,,,,,,,,,
21791.7797,3.127392089,545,25.13,9.62,,,,,,,,,,,,,,,,
21793.02157,3.166841066,545,25.13,9.62,,,,,,,,,,,,,,,,
21794.20762,3.207933778,551,25.12,9.62,,,,,,,,,,,,,,,,
21795.41251,3.219439742,556,25.13,9.62,,,,,,,,,,,,,,,,
21796.60482,3.227658289,556,25.13,9.62,,,,,,,,,,,,,,,,
21797.80567,3.233740014,556,25.13,9.62,,,,,,,,,,,,,,,,
21799.08129,3.236041208,563,25.13,9.62,,,,,,,,,,,,,,,,
21800.29749,3.239164257,567,25.13,9.62,,,,,,,,,,,,,,,,
21801.50093,3.240314854,581,25.13,9.62,,,,,,,,,,,,,,,,
21802.69487,3.241629821,596,25.13,9.62,,,,,,,,,,,,,,,,
21803.95549,3.238178031,625,25.13,9.62,,,,,,,,,,,,,,,,
21805.15707,3.237520547,639,25.13,9.62,,,,,,,,,,,,,,,,
21806.34633,3.238178031,654,25.13,9.62,,,,,,,,,,,,,,,,
21807.53505,3.234890611,672,25.13,9.62,,,,,,,,,,,,,,,,
21808.82991,3.22963074,715,25.13,9.62,,,,,,,,,,,,,,,,
21810.0296,3.228808885,737,25.13,9.62,,,,,,,,,,,,,,,,
21811.23111,3.226014579,762,25.13,9.62,,,,,,,,,,,,,,,,
21812.42943,3.224535241,784,25.13,9.62,,,,,,,,,,,,,,,,
21813.70126,3.218453516,838,25.13,9.62,,,,,,,,,,,,,,,,
21814.88783,3.217796032,864,25.13,9.62,,,,,,,,,,,,,,,,
21816.08669,3.216645436,892,25.13,9.62,,,,,,,,,,,,,,,,
21817.28778,3.211549937,918,25.13,9.62,,,,,,,,,,,,,,,,
21818.57636,3.210892454,983,25.13,9.62,,,,,,,,,,,,,,,,
21819.76038,3.208591261,1015,25.13,9.62,,,,,,,,,,,,,,,,
21820.96359,3.203495763,1044,25.13,9.62,,,,,,,,,,,,,,,,
21822.16555,3.200537087,1077,25.13,9.62,,,,,,,,,,,,,,,,
21823.4541,3.200208346,1138,25.13,9.62,,,,,,,,,,,,,,,,
21824.65513,3.196756557,1174,25.13,9.62,,,,,,,,,,,,,,,,
21825.85176,3.196756557,1207,25.13,9.62,,,,,,,,,,,,,,,,
21827.06392,3.191825431,1243,25.13,9.62,,,,,,,,,,,,,,,,
21828.33176,3.189852981,1316,25.13,9.62,,,,,,,,,,,,,,,,
21829.53542,3.189524239,1352,25.13,9.62,,,,,,,,,,,,,,,,
21830.7318,3.186401193,1391,25.13,9.62,,,,,,,,,,,,,,,,
21831.92445,3.185250598,1428,25.13,9.62,,,,,,,,,,,,,,,,
21833.20969,3.183113777,1496,25.13,9.62,,,,,,,,,,,,,,,,
21834.40322,3.178675764,1536,25.13,9.62,,,,,,,,,,,,,,,,
21835.60338,3.179990731,1570,25.14,9.62,,,,,,,,,,,,,,,,
21836.80945,3.179004506,1610,25.14,9.62,,,,,,,,,,,,,,,,
21838.08758,3.176867685,1690,25.14,9.62,,,,,,,,,,,,,,,,
21839.28246,3.173415898,1730,25.14,9.62,,,,,,,,,,,,,,,,
21840.48218,3.171936561,1771,25.13,9.62,,,,,,,,,,,,,,,,
21841.67636,3.171936561,1806,25.14,9.62,,,,,,,,,,,,,,,,
21842.85901,3.174073381,1845,25.14,9.62,,,,,,,,,,,,,,,,
21844.03604,3.168484774,1923,25.13,9.62,,,,,,,,,,,,,,,,
21845.22539,3.169142257,1961,25.14,9.62,,,,,,,,,,,,,,,,
21846.40987,3.168156033,2001,25.14,9.62,,,,,,,,,,,,,,,,
21847.59194,3.164211134,2042,25.13,9.62,,,,,,,,,,,,,,,,
21848.8282,3.166512325,2124,25.14,9.62,,,,,,,,,,,,,,,,
21849.99755,3.164868617,2164,25.14,9.62,,,,,,,,,,,,,,,,
21851.17799,3.165854842,2203,25.14,9.62,,,,,,,,,,,,,,,,
21852.35406,3.16338928,2247,25.14,9.62,,,,,,,,,,,,,,,,
21853.53766,3.161581201,2286,25.14,9.62,,,,,,,,,,,,,,,,
21854.72182,3.163060538,2362,25.14,9.62,,,,,,,,,,,,,,,,
21855.90895,3.162074314,2406,25.14,9.62,,,,,,,,,,,,,,,,
21857.0907,3.160266235,2442,25.14,9.62,,,,,,,,,,,,,,,,
21858.27171,3.160759347,2475,25.14,9.62,,,,,,,,,,,,,,,,
21859.45733,3.15911564,2514,25.14,9.62,,,,,,,,,,,,,,,,
21860.63492,3.158458157,2569,25.14,9.62,,,,,,,,,,,,,,,,
21861.81738,3.15928001,2603,25.13,9.62,,,,,,,,,,,,,,,,
21862.99992,3.15697882,2630,25.14,9.62,,,,,,,,,,,,,,,,
21864.18383,3.155828224,2655,25.14,9.62,,,,,,,,,,,,,,,,
21865.43398,3.154513258,2708,25.13,9.62,,,,,,,,,,,,,,,,
21866.61357,3.154348887,2728,25.14,9.62,,,,,,,,,,,,,,,,
21867.79764,3.15697882,2749,25.14,9.62,,,,,,,,,,,,,,,,
21868.98326,3.156650078,2771,25.14,9.62,,,,,,,,,,,,,,,,
21870.17946,3.15270518,2789,25.14,9.62,,,,,,,,,,,,,,,,
21871.36415,3.153198292,2822,25.14,9.62,,,,,,,,,,,,,,,,
21872.5587,3.151225843,2836,25.14,9.62,,,,,,,,,,,,,,,,
21873.72821,3.153855775,2851,25.14,9.62,,,,,,,,,,,,,,,,
21874.92178,3.152212068,2869,25.14,9.62,,,,,,,,,,,,,,,,
21876.17462,3.15270518,2887,25.14,9.62,,,,,,,,,,,,,,,,
21877.36827,3.150239619,2905,25.14,9.62,,,,,,,,,,,,,,,,
21878.55102,3.149582136,2912,25.14,9.62,,,,,,,,,,,,,,,,
21879.73904,3.150897102,2923,25.14,9.62,,,,,,,,,,,,,,,,
21880.93404,3.152540809,2937,25.14,9.62,,,,,,,,,,,,,,,,
21882.11688,3.148102799,2959,25.14,9.62,,,,,,,,,,,,,,,,
21883.30694,3.149910877,2970,25.14,9.62,,,,,,,,,,,,,,,,
21884.49156,3.146952204,2977,25.14,9.62,,,,,,,,,,,,,,,,
21885.68074,3.149417765,2988,25.14,9.62,,,,,,,,,,,,,,,,
21886.9171,3.149746506,3002,25.14,9.62,,,,,,,,,,,,,,,,
21888.10835,3.147938428,3010,25.14,9.62,,,,,,,,,,,,,,,,
21889.2886,3.147938428,3013,25.14,9.62,,,,,,,,,,,,,,,,
21890.47834,3.146787833,3024,25.14,9.65,,,,,,,,,,,,,,,,
21891.67782,3.145308496,3028,25.14,9.62,,,,,,,,,,,,,,,,
21892.87191,3.150075248,3042,25.14,9.65,,,,,,,,,,,,,,,,
21894.05563,3.149089023,3053,25.14,9.65,,,,,,,,,,,,,,,,
21895.23894,3.14843154,3057,25.14,9.62,,,,,,,,,,,,,,,,
21896.42226,3.146787833,3068,25.14,9.65,,,,,,,,,,,,,,,,
21897.65986,3.146623462,3078,25.14,9.65,,,,,,,,,,,,,,,,
21898.85875,3.148760282,3082,25.14,9.65,,,,,,,,,,,,,,,,
21900.0507,3.148924653,3089,25.14,9.65,,,,,,,,,,,,,,,,
21901.25178,3.147938428,3096,25.14,9.65,,,,,,,,,,,,,,,,
21902.53641,3.144322272,3104,25.14,9.65,,,,,,,,,,,,,,,,
21903.72642,3.14382916,3104,25.14,9.65,,,,,,,,,,,,,,,,
21904.91145,3.147774058,3104,25.14,9.65,,,,,,,,,,,,,,,,
21906.10923,3.146623462,3111,25.14,9.65,,,,,,,,,,,,,,,,
21907.30665,3.14613035,3111,25.14,9.65,,,,,,,,,,,,,,,,
21908.48708,3.144157901,3115,25.14,9.65,,,,,,,,,,,,,,,,
21909.66927,3.143336048,3118,25.14,9.65,,,,,,,,,,,,,,,,
21910.85007,3.145801609,3122,25.14,9.65,,,,,,,,,,,,,,,,
21912.04445,3.145472867,3125,25.14,9.65,,,,,,,,,,,,,,,,
21913.27986,3.143993531,3133,25.14,9.65,,,,,,,,,,,,,,,,
21914.46784,3.145472867,3133,25.14,9.65,,,,,,,,,,,,,,,,
21915.66659,3.14169234,3136,25.14,9.65,,,,,,,,,,,,,,,,
21916.8605,3.143993531,3143,25.14,9.65,,,,,,,,,,,,,,,,
21918.04625,3.14613035,3143,25.14,9.65,,,,,,,,,,,,,,,,
21919.22371,3.144486643,3154,25.14,9.65,,,,,,,,,,,,,,,,
21920.41411,3.145637238,3154,25.14,9.65,,,,,,,,,,,,,,,,
21921.60961,3.143500418,3149,25.15,9.65,,,,,,,,,,,,,,,,
21922.80845,3.144157901,3154,25.14,9.65,,,,,,,,,,,,,,,,
21924.0191,3.145144126,3156,25.15,9.65,,,,,,,,,,,,,,,,
21925.20848,3.147280945,3165,25.14,9.65,,,,,,,,,,,,,,,,
21926.39483,3.145308496,3165,25.14,9.65,,,,,,,,,,,,,,,,
21927.59247,3.143500418,3163,25.15,9.65,,,,,,,,,,,,,,,,
21928.7941,3.143993531,3163,25.15,9.65,,,,,,,,,,,,,,,,
21929.99265,3.146294721,3172,25.14,9.65,,,,,,,,,,,,,,,,
21931.18969,3.144322272,3176,25.14,9.65,,,,,,,,,,,,,,,,
21932.3884,3.144486643,3180,25.14,9.65,,,,,,,,,,,,,,,,
21933.58637,3.143336048,3181,25.15,9.65,,,,,,,,,,,,,,,,
21934.78501,3.141856711,3194,25.14,9.65,,,,,,,,,,,,,,,,
21935.98561,3.145965979,3194,25.14,9.65,,,,,,,,,,,,,,,,
21937.18176,3.143336048,3194,25.14,9.65,,,,,,,,,,,,,,,,
21938.37383,3.144486643,3194,25.14,9.65,,,,,,,,,,,,,,,,
21939.63575,3.139555521,3194,25.14,9.65,,,,,,,,,,,,,,,,
21940.82426,3.142514194,3192,25.15,9.69,,,,,,,,,,,,,,,,
21942.02859,3.144157901,3198,25.14,9.69,,,,,,,,,,,,,,,,
21943.22145,3.144486643,3198,25.14,9.65,,,,,,,,,,,,,,,,
21944.41254,3.145144126,3198,25.14,9.69,,,,,,,,,,,,,,,,
21945.60061,3.142185453,3198,25.14,9.69,,,,,,,,,,,,,,,,
21946.80658,3.142021082,3201,25.14,9.69,,,,,,,,,,,,,,,,
21948.00075,3.142185453,3201,25.14,9.69,,,,,,,,,,,,,,,,
21949.20414,3.14382916,3203,25.15,9.69,,,,,,,,,,,,,,,,
21950.41973,3.143336048,3207,25.15,9.69,,,,,,,,,,,,,,,,
21951.61874,3.143664789,3207,25.15,9.69,,,,,,,,,,,,,,,,
21952.81654,3.142514194,3212,25.14,9.69,,,,,,,,,,,,,,,,
21954.01151,3.14169234,3209,25.14,9.69,,,,,,,,,,,,,,,,
21955.2562,3.143007306,3207,25.15,9.69,,,,,,,,,,,,,,,,
21956.43642,3.144322272,3210,25.15,9.69,,,,,,,,,,,,,,,,
21957.61855,3.145308496,3210,25.15,9.69,,,,,,,,,,,,,,,,
21958.80553,3.14382916,3209,25.14,9.69,,,,,,,,,,,,,,,,
21959.99468,3.14152797,3210,25.15,9.69,,,,,,,,,,,,,,,,
21961.17342,3.143664789,3214,25.15,9.69,,,,,,,,,,,,,,,,
21962.35669,3.144651014,3218,25.15,9.69,,,,,,,,,,,,,,,,
21963.5392,3.142514194,3218,25.15,9.65,,,,,,,,,,,,,,,,
21964.71937,3.142185453,3218,25.15,9.65,,,,,,,,,,,,,,,,
21965.90367,3.141199228,3218,25.15,9.65,,,,,,,,,,,,,,,,
21967.07706,3.142678565,3221,25.15,9.65,,,,,,,,,,,,,,,,
21968.26587,3.143500418,3225,25.15,9.65,,,,,,,,,,,,,,,,
21969.44453,3.142021082,3221,25.15,9.65,,,,,,,,,,,,,,,,
21970.63209,3.140706116,3221,25.15,9.65,,,,,,,,,,,,,,,,
21971.86189,3.140541745,3223,25.14,9.65,,,,,,,,,,,,,,,,
21973.05068,3.140377375,3225,25.15,9.65,,,,,,,,,,,,,,,,
21974.22752,3.145801609,3228,25.15,9.65,,,,,,,,,,,,,,,,
21975.41091,3.144322272,3228,25.15,9.65,,,,,,,,,,,,,,,,
21976.59354,3.143500418,3228,25.15,9.65,,,,,,,,,,,,,,,,
21977.78412,3.142678565,3232,25.15,9.65,,,,,,,,,,,,,,,,
21978.96967,3.140706116,3232,25.15,9.65,,,,,,,,,,,,,,,,
21980.15393,3.143500418,3238,25.16,9.65,,,,,,,,,,,,,,,,
21981.34142,3.143336048,3239,25.15,9.65,,,,,,,,,,,,,,,,
21982.60222,3.14152797,3241,25.16,9.65,,,,,,,,,,,,,,,,
21983.77683,3.14152797,3239,25.15,9.65,,,,,,,,,,,,,,,,
21984.96474,3.139884263,3243,25.15,9.65,,,,,,,,,,,,,,,,
21986.15435,3.142842936,3241,25.16,9.62,,,,,,,,,,,,,,,,
21987.33232,3.144157901,3245,25.16,9.62,,,,,,,,,,,,,,,,
21988.51809,3.143007306,3247,25.15,9.62,,,,,,,,,,,,,,,,
21989.70757,3.143336048,3247,25.15,9.62,,,,,,,,,,,,,,,,
21990.90786,3.14169234,3245,25.16,9.62,,,,,,,,,,,,,,,,
21992.10887,3.14169234,3241,25.16,9.62,,,,,,,,,,,,,,,,
21993.3427,3.145472867,3239,25.15,9.62,,,,,,,,,,,,,,,,
21994.52519,3.144815384,3239,25.15,9.62,,,,,,,,,,,,,,,,
21995.7116,3.143007306,3247,25.15,9.62,,,,,,,,,,,,,,,,
21996.89525,3.142185453,3243,25.15,9.62,,,,,,,,,,,,,,,,
21998.07363,3.139719892,3243,25.15,9.62,,,,,,,,,,,,,,,,
21999.25921,3.143993531,3247,25.15,9.62,,,,,,,,,,,,,,,,
22000.44109,3.143664789,3247,25.15,9.62,,,,,,,,,,,,,,,,
22001.62338,3.142514194,3247,25.15,9.62,,,,,,,,,,,,,,,,
22002.80955,3.142185453,3250,25.15,9.62,,,,,,,,,,,,,,,,
22004.08335,3.141199228,3254,25.15,9.62,,,,,,,,,,,,,,,,
22005.28227,3.142349823,3254,25.15,9.62,,,,,,,,,,,,,,,,
22006.46522,3.143664789,3254,25.15,9.62,,,,,,,,,,,,,,,,
22007.65458,3.142678565,3254,25.15,9.62,,,,,,,,,,,,,,,,
22008.84842,3.142842936,3257,25.15,9.62,,,,,,,,,,,,,,,,
22010.03686,3.138569297,3261,25.15,9.62,,,,,,,,,,,,,,,,
22011.23545,3.14613035,3259,25.16,9.62,,,,,,,,,,,,,,,,
22012.43687,3.145308496,3259,25.16,9.62,,,,,,,,,,,,,,,,
22013.62944,3.142514194,3259,25.16,9.62,,,,,,,,,,,,,,,,
22014.83192,3.141199228,3261,25.15,9.62,,,,,,,,,,,,,,,,
22016.02802,3.142021082,3267,25.16,9.62,,,,,,,,,,,,,,,,
22017.22752,3.143500418,3268,25.15,9.62,,,,,,,,,,,,,,,,
22018.42968,3.145637238,3267,25.16,9.62,,,,,,,,,,,,,,,,
22019.70226,3.145472867,3263,25.16,9.62,,,,,,,,,,,,,,,,
22020.9016,3.14152797,3268,25.15,9.62,,,,,,,,,,,,,,,,
22022.10245,3.140870487,3267,25.16,9.62,,,,,,,,,,,,,,,,
22023.30124,3.143171677,3267,25.16,9.62,,,,,,,,,,,,,,,,
22024.58063,3.143993531,3267,25.16,9.62,,,,,,,,,,,,,,,,
22025.77851,3.143500418,3267,25.16,9.62,,,,,,,,,,,,,,,,
22026.97711,3.143500418,3270,25.16,9.62,,,,,,,,,,,,,,,,
22028.17857,3.140870487,3274,25.16,9.62,,,,,,,,,,,,,,,,
22029.45908,3.142021082,3270,25.16,9.62,,,,,,,,,,,,,,,,
22030.65462,3.142678565,3270,25.16,9.62,,,,,,,,,,,,,,,,
22031.85798,3.143993531,3270,25.16,9.62,,,,,,,,,,,,,,,,
22033.05427,3.142021082,3270,25.16,9.62,,,,,,,,,,,,,,,,
22034.2403,3.14152797,3274,25.16,9.62,,,,,,,,,,,,,,,,
22035.43029,3.141856711,3274,25.16,9.62,,,,,,,,,,,,,,,,
22036.62766,3.143007306,3274,25.16,9.62,,,,,,,,,,,,,,,,
22037.82306,3.143336048,3277,25.16,9.62,,,,,,,,,,,,,,,,
22039.03333,3.143336048,3274,25.16,9.62,,,,,,,,,,,,,,,,
22040.23043,3.142185453,3281,25.16,9.62,,,,,,,,,,,,,,,,
22041.41364,3.141034858,3281,25.16,9.62,,,,,,,,,,,,,,,,
22042.60664,3.144979755,3281,25.16,9.62,,,,,,,,,,,,,,,,
22043.80572,3.143993531,3274,25.16,9.62,,,,,,,,,,,,,,,,
22045.07866,3.144486643,3277,25.16,9.62,,,,,,,,,,,,,,,,
22046.28431,3.143500418,3277,25.16,9.62,,,,,,,,,,,,,,,,
22047.48479,3.140706116,3281,25.16,9.62,,,,,,,,,,,,,,,,
22048.6884,3.143500418,3281,25.16,9.62,,,,,,,,,,,,,,,,
22049.9567,3.144651014,3285,25.16,9.62,,,,,,,,,,,,,,,,
22051.15582,3.143500418,3288,25.16,9.62,,,,,,,,,,,,,,,,
22052.35887,3.142842936,3288,25.16,9.62,,,,,,,,,,,,,,,,
22053.55883,3.141199228,3288,25.16,9.62,,,,,,,,,,,,,,,,
22054.83544,3.144157901,3292,25.16,9.62,,,,,,,,,,,,,,,,
22056.04185,3.143500418,3288,25.16,9.62,,,,,,,,,,,,,,,,
22057.24188,3.143500418,3292,25.16,9.62,,,,,,,,,,,,,,,,
22058.45809,3.143171677,3292,25.16,9.62,,,,,,,,,,,,,,,,
22059.71399,3.14152797,3292,25.16,9.62,,,,,,,,,,,,,,,,
22060.90674,3.144815384,3295,25.16,9.62,,,,,,,,,,,,,,,,
22062.10434,3.146294721,3295,25.16,9.62,,,,,,,,,,,,,,,,
22063.29167,3.144651014,3295,25.16,9.62,,,,,,,,,,,,,,,,
22064.47493,3.144815384,3295,25.16,9.62,,,,,,,,,,,,,,,,
22065.66599,3.142349823,3295,25.16,9.62,,,,,,,,,,,,,,,,
22066.84849,3.14382916,3295,25.16,9.62,,,,,,,,,,,,,,,,
22068.03966,3.145472867,3292,25.16,9.62,,,,,,,,,,,,,,,,
22069.23271,3.144157901,3295,25.16,9.62,,,,,,,,,,,,,,,,
22070.45583,3.14382916,3303,25.16,9.62,,,,,,,,,,,,,,,,
22071.63538,3.142021082,3303,25.16,9.62,,,,,,,,,,,,,,,,
22072.82353,3.140870487,3303,25.16,9.62,,,,,,,,,,,,,,,,
22074.01774,3.145472867,3303,25.16,9.62,,,,,,,,,,,,,,,,
22075.19476,3.144322272,3303,25.16,9.62,,,,,,,,,,,,,,,,
22076.38331,3.142842936,3299,25.16,9.62,,,,,,,,,,,,,,,,
22077.56993,3.143500418,3297,25.17,9.62,,,,,,,,,,,,,,,,
22078.76426,3.140541745,3306,25.16,9.62,,,,,,,,,,,,,,,,
22079.95737,3.14613035,3301,25.17,9.62,,,,,,,,,,,,,,,,
22081.1979,3.145308496,3303,25.16,9.62,,,,,,,,,,,,,,,,
22082.38129,3.144486643,3301,25.17,9.62,,,,,,,,,,,,,,,,
22083.5837,3.143007306,3305,25.17,9.62,,,,,,,,,,,,,,,,
22084.76761,3.142678565,3303,25.16,9.62,,,,,,,,,,,,,,,,
22085.95465,3.145637238,3299,25.16,9.62,,,,,,,,,,,,,,,,
22087.14225,3.144979755,3303,25.16,9.62,,,,,,,,,,,,,,,,
22088.33732,3.145637238,3301,25.17,9.62,,,,,,,,,,,,,,,,
22089.52029,3.145144126,3308,25.17,9.62,,,,,,,,,,,,,,,,
22090.70814,3.142185453,3308,25.17,9.62,,,,,,,,,,,,,,,,
22363.81285,3.12525527,533,25.21,9.62,,,,,,,,,,,,,,,,
22365.06766,3.163060538,531,25.2,9.62,,,,,,,,,,,,,,,,
22366.2871,3.205961327,526,25.21,9.62,,,,,,,,,,,,,,,,
22367.48244,3.216974178,533,25.21,9.62,,,,,,,,,,,,,,,,
22368.67604,3.223549015,533,25.21,9.62,,,,,,,,,,,,,,,,
22369.87367,3.230123853,537,25.21,9.62,,,,,,,,,,,,,,,,
22371.16255,3.235548095,544,25.21,9.62,,,,,,,,,,,,,,,,
22372.35591,3.237191805,551,25.21,9.62,,,,,,,,,,,,,,,,
22373.5432,3.236863063,565,25.21,9.62,,,,,,,,,,,,,,,,
22374.73874,3.237684918,576,25.21,9.62,,,,,,,,,,,,,,,,
22375.93327,3.237027434,594,25.21,9.62,,,,,,,,,,,,,,,,
22377.12847,3.234397498,623,25.21,9.62,,,,,,,,,,,,,,,,
